,HII,Huntington Ingalls Industries Inc,146.85,,166.89,-12.01%
,REG,Regency Centers Corp,40.04,,42.88,-6.62%
,INCY,Incyte Corporation,93.15,,94.87,-1.81%
,KEYS,Keysight Technologies Inc,94.23,,102.95,-8.47%
,FLS,Flowserve Corp,28.24,,31.98,-11.69%
,EA,Electronic Arts Inc.,126.18,,140.43,-10.15%
,FLIR,"FLIR Systems, Inc.",35.08,,37.8,-7.20%
,TSCO,Tractor Supply Company,138.14,,148.6,-7.04%
,NRG,NRG Energy Inc,31.54,,34.94,-9.73%
,ATO,Atmos Energy Corporation,93.32,,104.5,-10.70%
,SLB,Schlumberger NV,18.03,,20.07,-10.16%
,DLTR,"Dollar Tree, Inc.",88.92,,98.84,-10.04%
,FTNT,Fortinet Inc,118.01,,127.6,-7.52%
,CXO,Concho Resources Inc,47,,51.26,-8.31%
,FFIV,"F5 Networks, Inc.",121.64,,136.05,-10.59%
,PRGO,Perrigo Company PLC,50.14,,53.4,-6.10%
,KMI,Kinder Morgan Inc,13.06,,14.29,-8.61%
,PAYC,Paycom Software Inc,272.64,,303.07,-10.04%
,CVS,CVS Health Corp,57.97,,65.67,-11.73%
,KHC,Kraft Heinz Co,31.87,,35.59,-10.45%
,COTY,Coty Inc,3.39,,4.19,-19.09%
,CNC,Centene Corp,58.22,,64.64,-9.93%
,NOV,"National-Oilwell Varco, Inc.",11.3,,13.12,-13.87%
,REGN,Regeneron Pharmaceuticals Inc,564.2,,612.57,-7.90%
,TTWO,"TAKE-TWO INTERACTIVE SOFTWARE, INC Common Stock",156.48,,173.41,-9.76%
,ZBRA,Zebra Technologies Corp.,251.26,,286.03,-12.16%
,ABMD,"ABIOMED, Inc.",275.7,,307.35,-10.30%
,CPB,Campbell Soup Company,45.82,,51.63,-11.25%
,DXCM,"DexCom, Inc.",393.61,,425.16,-7.42%
,NBL,"Noble Energy, Inc.",9.13,,10.62,-14.03%
,XOM,Exxon Mobil Corporation,36.66,,43.2,-15.14%
,HAL,Halliburton Company,14.33,,16.63,-13.83%
,CVX,Chevron Corporation,77.29,,90.35,-14.45%
,PXD,Pioneer Natural Resources Co,93.35,,110.73,-15.70%
,WBA,Walgreens Boots Alliance Inc,35.11,,41.91,-16.23%
,EOG,EOG Resources Inc,39.17,,47.97,-18.34%
,BKR,Baker Hughes Co,14.63,,17.23,-15.09%
,VLO,Valero Energy Corporation,47.51,,54.46,-12.76%
,HES,Hess Corp.,43.84,,#N/A,#N/A
,AMAT,"Applied Materials, Inc.",56.46,,67.62,-16.50%
,FTI,TechnipFMC PLC,6.75,,8.64,-21.88%
,COP,ConocoPhillips,33.52,,40.82,-17.88%
,MPC,Marathon Petroleum Corp,32.02,,38.35,-16.51%
,KLAC,KLA Corp,178.08,,211.51,-15.81%
,HFC,HollyFrontier Corp,21.71,,25.99,-16.47%
,JKHY,"Jack Henry & Associates, Inc.",158.47,,194.36,-18.47%
,LRCX,Lam Research Corporation,305.42,,373.64,-18.26%
,APA,Apache Corporation,11.93,,15.62,-23.62%
,DVN,Devon Energy Corp,9.12,,12.12,-24.75%
,MRO,Marathon Oil Corporation,4.4,,6.05,-27.27%
,OXY,Occidental Petroleum Corporation,10.17,,14.64,-30.53%
,FANG,Diamondback Energy Inc,31.06,,45.51,-31.75%
,,,,,,
,,,,,,
08/14/2020,,,,,,
