,BAX,Baxter International Inc,83.19,,86.92,-4.29%
,WM,"Waste Management, Inc.",116.36,,111.9,3.99%
,CMS,CMS Energy Corporation,61.42,,61.46,-0.07%
,NUE,Nucor Corporation,46.73,,53.16,-12.10%
,CVS,CVS Health Corp,57.97,,63.43,-8.61%
,TDG,TransDigm Group Incorporated,507.3,,523.54,-3.10%
,BAC,Bank of America Corp,25.75,,30.13,-14.54%
,STX,Seagate Technology PLC,47.65,,55.7,-14.45%
,FFIV,"F5 Networks, Inc.",121.64,,140.61,-13.49%
,JPM,JPMorgan Chase & Co.,102.47,,#N/A,#N/A
,NTAP,NetApp Inc.,45.38,,56.84,-20.16%
,SCHW,Charles Schwab Corporation Common Stock,35.73,,43.6,-18.05%
,TWTR,Twitter Inc,38.77,,42.76,-9.33%
,PPL,PPL Corp,27.92,,31.13,-10.31%
,SYK,Stryker Corporation,205.51,,215.29,-4.54%
,PAYX,"Paychex, Inc.",77.62,,81.06,-4.24%
,CTL,Centurylink Inc,10.87,,#N/A,#N/A
,GL,Globe Life Inc,83.23,,93.72,-11.19%
,KO,Coca-Cola Co,50.71,,53.96,-6.02%
,NTRS,Northern Trust Corporation,80.5,,98.01,-17.87%
,IRM,Iron Mountain Inc,28.96,,32.28,-10.29%
,ALL,Allstate Corp,94.95,,106.38,-10.74%
,HSY,Hershey Co,144.5,,148.04,-2.39%
,ANET,Arista Networks Inc,205.53,,244.19,-15.83%
,EXR,"Extra Space Storage, Inc.",111.33,,117.12,-4.94%
,MAA,Mid-America Apartment Communities Inc,119.65,,128.06,-6.57%
,STZ,"Constellation Brands, Inc. Class A",195.31,,203.84,-4.18%
,IBM,IBM Common Stock,122.09,,142.48,-14.31%
,CBRE,CBRE Group Inc,48.78,,54.12,-9.87%
,PVH,PVH Corp,71.4,,90.62,-21.21%
,DTE,DTE Energy Co,120.38,,130.05,-7.44%
,TXT,Textron Inc.,39.33,,52.6,-25.23%
,DUK,Duke Energy Corp,84.38,,93.12,-9.39%
,DLTR,"Dollar Tree, Inc.",88.92,,109.56,-18.84%
,SBUX,Starbucks Corporation,86.63,,89.42,-3.12%
,WRB,W. R. Berkley Corp,63.85,,70.9,-9.94%
,FISV,Fiserv Inc,97.17,,103.62,-6.22%
,AXP,American Express Company,107.27,,117.64,-8.82%
,VMC,Vulcan Materials Company,130.34,,145.63,-10.50%
,PNC,PNC Financial Services Group Inc,114.18,,140.5,-18.73%
,MET,Metlife Inc,38.84,,47.55,-18.32%
,DD,DuPont de Nemours Inc,59.43,,72.14,-17.62%
,IPG,Interpublic Group of Companies Inc,18.16,,21.41,-15.18%
,FOX,Fox Corp Class B,28.7,,#N/A,#N/A
,PRU,Prudential Financial Inc,69.76,,89.1,-21.71%
,SO,Southern Co,52.86,,59.86,-11.69%
,VFC,VF Corp,73.21,,88.42,-17.20%
,MSI,Motorola Solutions Inc,156,,166.03,-6.04%
,LHX,L3Harris Technologies Inc,181.63,,214,-15.13%
,ROST,"Ross Stores, Inc.",93.77,,107.59,-12.85%
,WMB,Williams Companies Inc,20.85,,24.99,-16.57%
,NRG,NRG Energy Inc,31.54,,39.03,-19.19%
,FOXA,Fox Corp Class A,28.66,,33.6,-14.70%
,CSCO,"Cisco Systems, Inc.",40.37,,49.96,-19.20%
,PEG,Public Service Enterprise Group Inc.,52.48,,60.8,-13.68%
,RE,Everest Re Group Ltd,209.7,,254.95,-17.75%
,XRAY,DENTSPLY SIRONA Inc,45.9,,51.42,-10.74%
,AEP,American Electric Power Company Inc,80.34,,91.71,-12.40%
,MHK,"Mohawk Industries, Inc.",100.46,,122.45,-17.96%
,PSA,Public Storage,224.74,,247.35,-9.14%
,O,Realty Income Corp,65.5,,73.97,-11.45%
,MGM,MGM Resorts International,23.06,,29.69,-22.33%
,SYY,SYSCO Corporation,64.57,,77.19,-16.35%
,LYV,"Live Nation Entertainment, Inc.",58.66,,69.23,-15.27%
,ATO,Atmos Energy Corporation,93.32,,110.11,-15.25%
,COF,Capital One Financial Corp.,74.64,,94.34,-20.88%
,GM,General Motors Company,31.18,,37.21,-16.21%
,CFG,Citizens Financial Group Inc,27.99,,36.96,-24.27%
,TFC,Truist Financial Corp,39.76,,52.92,-24.87%
,FITB,Fifth Third Bancorp,22.26,,28.51,-21.92%
,DISCK,Discovery Inc Series C,21.59,,26.32,-17.97%
,SYF,Synchrony Financial,26.96,,33.89,-20.45%
,RF,Regions Financial Corp,12.06,,16.44,-26.64%
,MLM,"Martin Marietta Materials, Inc.",216.48,,263.19,-17.75%
,C,Citigroup Inc,48.15,,69.83,-31.05%
,MAR,Marriott International Inc,104.68,,130.48,-19.77%
,ADP,Automatic Data Processing Inc,136.57,,158.17,-13.66%
,MYL,Mylan NV,15.77,,21.8,-27.66%
,EVRG,Evergy Inc,52.79,,64.14,-17.70%
,ZION,Zions Bancorporation NA,32.27,,45.18,-28.57%
,TPR,Tapestry Inc,17.52,,25.51,-31.32%
,FLT,"FleetCor Technologies, Inc.",235.04,,297.86,-21.09%
,PEAK,Healthpeak Properties Inc,28.76,,34.1,-15.66%
,PFG,Principal Financial Group Inc,41.32,,56.92,-27.41%
,WYNN,"Wynn Resorts, Limited",83.8,,116.6,-28.13%
,BEN,"Franklin Resources, Inc.",20.37,,29.73,-31.48%
,UHS,"Universal Health Services, Inc. Class B",116.88,,153.89,-24.05%
,F,Ford Motor Company,7.12,,9.3,-23.44%
,TRV,Travelers Companies Inc,114.46,,146.34,-21.78%
,KEY,KeyCorp,12.81,,#N/A,#N/A
,CB,Chubb Ltd,120.88,,158.55,-23.76%
,HAL,Halliburton Company,14.33,,22.49,-36.28%
,LUV,Southwest Airlines Co,40.06,,55.81,-28.22%
,PXD,Pioneer Natural Resources Co,93.35,,144.24,-35.28%
,HBAN,Huntington Bancshares Incorporated,10.12,,14.62,-30.78%
,CME,CME Group Inc,166.08,,207,-19.77%
,EXC,Exelon Corporation,36.26,,47.38,-23.47%
,RTX,Raytheon Technologies Corp,61.97,,86.89,-28.68%
,CBOE,Cboe Global Markets Inc,89.94,,111,-18.97%
,PNW,Pinnacle West Capital Corporation,72.09,,93.49,-22.89%
,EXPE,Expedia Group Inc,95.92,,131.28,-26.93%
,L,Loews Corporation,36.1,,51.01,-29.23%
,NI,NiSource Inc.,22.38,,29.04,-22.93%
,UNM,Unum Group,18.83,,29.73,-36.66%
,DRI,"Darden Restaurants, Inc.",91.61,,126.91,-27.81%
,AFL,AFLAC Incorporated,37.07,,51.91,-28.59%
,HAS,"Hasbro, Inc.",77.18,,119.07,-35.18%
,PBCT,"People's United Financial, Inc.",10.59,,16.3,-35.03%
,MTB,M&T Bank Corporation,104.24,,159.61,-34.69%
,VIAC,CBS Corporation Common Stock,29.73,,44.05,-32.51%
,HII,Huntington Ingalls Industries Inc,146.85,,222.66,-34.05%
,NLSN,Nielsen Holdings PLC,15.36,,22.65,-32.19%
,CF,"CF Industries Holdings, Inc.",33.69,,51.34,-34.38%
,USB,U.S. Bancorp,37.87,,55.86,-32.21%
,FLIR,"FLIR Systems, Inc.",35.08,,52.74,-33.49%
,AVB,AvalonBay Communities Inc,154.56,,209.9,-26.36%
,DFS,Discover Financial Services,57.99,,83.59,-30.63%
,OMC,Omnicom Group Inc.,53.83,,78.97,-31.83%
,UDR,"UDR, Inc.",35.19,,48.17,-26.95%
,EIX,Edison International,51.65,,71.48,-27.74%
,IVZ,Invesco Ltd.,10.68,,17.23,-38.02%
,WBA,Walgreens Boots Alliance Inc,35.11,,55.34,-36.56%
,CNP,CenterPoint Energy Inc,19.54,,30.34,-35.60%
,HWM,Howmet Aerospace Inc,18.39,,27.2,-32.39%
