,AMGN,"Amgen, Inc.",246.75,,#N/A,#N/A
,TROW,T. Rowe Price Group Inc,127.41,,#N/A,#N/A
,LVS,Las Vegas Sands Corp.,53.1,,#N/A,#N/A
,AOS,A. O. Smith Corp,49.86,,#N/A,#N/A
,NTRS,Northern Trust Corporation,80.5,,#N/A,#N/A
,COF,Capital One Financial Corp.,74.64,,#N/A,#N/A
,WMT,Walmart Inc,137.32,,#N/A,#N/A
,CDW,CDW common stock,113.15,,#N/A,#N/A
,AKAM,"Akamai Technologies, Inc.",108.19,,#N/A,#N/A
,DGX,Quest Diagnostics Inc,112.72,,#N/A,#N/A
,MDLZ,MONDELEZ INTERNATIONAL INC Common Stock,58.01,,#N/A,#N/A
,AJG,Arthur J Gallagher & Co,102.61,,#N/A,#N/A
,PG,Procter & Gamble Co,138.63,,#N/A,#N/A
,NRG,NRG Energy Inc,31.54,,#N/A,#N/A
,COP,ConocoPhillips,33.52,,#N/A,#N/A
,MMM,3M Co,168.46,,#N/A,#N/A
,SNA,Snap-on Incorporated,152.83,,#N/A,#N/A
,TT,Trane Technologies PLC,118.99,,#N/A,#N/A
,CAG,Conagra Brands Inc,34.59,,#N/A,#N/A
,NOV,"National-Oilwell Varco, Inc.",11.3,,#N/A,#N/A
,FANG,Diamondback Energy Inc,31.06,,#N/A,#N/A
,EFX,Equifax Inc.,163.32,,#N/A,#N/A
,COO,Cooper Companies Inc,334.55,,#N/A,#N/A
,CMA,Comerica Incorporated,41,,#N/A,#N/A
,RSG,"Republic Services, Inc.",96.76,,#N/A,#N/A
,VFC,VF Corp,73.21,,#N/A,#N/A
,WLTW,Willis Towers Watson PLC,206.2,,#N/A,#N/A
,HLT,Hilton Hotels Corporation Common Stock,92.31,,#N/A,#N/A
,EOG,EOG Resources Inc,39.17,,#N/A,#N/A
,AFL,AFLAC Incorporated,37.07,,#N/A,#N/A
,XRAY,DENTSPLY SIRONA Inc,45.9,,#N/A,#N/A
,NLOK,NortonLifeLock Inc,21.26,,#N/A,#N/A
,FFIV,"F5 Networks, Inc.",121.64,,#N/A,#N/A
,PEAK,Healthpeak Properties Inc,28.76,,#N/A,#N/A
,FLS,Flowserve Corp,28.24,,#N/A,#N/A
,JNPR,"Juniper Networks, Inc.",23.12,,#N/A,#N/A
,BAC,Bank of America Corp,25.75,,#N/A,#N/A
,RMD,ResMed Inc.,174.43,,#N/A,#N/A
,HSIC,"Henry Schein, Inc.",63.73,,#N/A,#N/A
,SLB,Schlumberger NV,18.03,,#N/A,#N/A
,MCK,McKesson Corporation,150.9,,#N/A,#N/A
,ALK,"Alaska Air Group, Inc.",41.51,,#N/A,#N/A
,CMCSA,Comcast Corporation,45.27,,#N/A,#N/A
,C,Citigroup Inc,48.15,,#N/A,#N/A
,KEY,KeyCorp,12.81,,#N/A,#N/A
,BA,Boeing Co,165.35,,#N/A,#N/A
